Element Type,Element Name,Description,Identifier,Data Type
Field,price,The amount and currency to be charged to the subscribing shop every billing interval.,"Type: , Field: price"
Type,,Instructs the app subscription to generate a fixed charge on a recurring basis. The frequency is specified by the billing interval.,Type: 
Type,,Represents app revenue that was captured externally by the partner.,Type: 
Field,amount,The financial amount captured in this attribution.,"Type: , Field: amount"
Field,capturedAt,The timestamp when the financial amount was captured.,"Type: , Field: capturedAt"
Field,createdAt,The timestamp at which this revenue attribution was issued.,"Type: , Field: createdAt"
Field,id,A globally-unique ID.,"Type: , Field: id"
Field,idempotencyKey,"The unique value submitted during the creation of the app revenue attribution record.
For more information, refer to
[Idempotent requests](https://shopify.dev/api/usage/idempotent-requests).
","Type: , Field: idempotencyKey"
Field,test,Indicates whether this is a test submission.,"Type: , Field: test"
Field,type,The type of revenue attribution.,"Type: , Field: type"
Type,,"An auto-generated type for paginating through multiple AppRevenueAttributionRecords.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in AppRevenueAttributionRecordEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,Return type for `appRevenueAttributionRecordCreate` mutation.,Type: 
Field,appRevenueAttributionRecord,The created app revenue attribution record.,"Type: , Field: appRevenueAttributionRecord"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,An error that occurs during the execution of `AppRevenueAttributionRecordCreate`.,Type: 
Field,code,The error code.,"Type: , Field: code"
Field,field,The path to the input field that caused the error.,"Type: , Field: field"
Field,message,The error message.,"Type: , Field: message"
Type,,Possible error codes that can be returned by `AppRevenueAttributionRecordCreateUserError`.,Type: 
Enum Value,INVALID,The input value is invalid.,"Type: , Enum Value: INVALID"
Enum Value,TAKEN,The input value is already taken.,"Type: , Enum Value: TAKEN"
Type,,Return type for `appRevenueAttributionRecordDelete` mutation.,Type: 
Field,deletedId,"The ID of the revenue attribution that was deleted, if one was.","Type: , Field: deletedId"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,An error that occurs during the execution of `AppRevenueAttributionRecordDelete`.,Type: 
Field,code,The error code.,"Type: , Field: code"
Field,field,The path to the input field that caused the error.,"Type: , Field: field"
Field,message,The error message.,"Type: , Field: message"
Type,,Possible error codes that can be returned by `AppRevenueAttributionRecordDeleteUserError`.,Type: 
Enum Value,INVALID,The input value is invalid.,"Type: , Enum Value: INVALID"
Type,,"An auto-generated type which holds one AppRevenueAttributionRecord and a cursor during pagination.
",Type: 
Field,cursor,A cursor for use in pagination.,"Type: , Field: cursor"
Field,node,The item at the end of AppRevenueAttributionRecordEdge.,"Type: , Field: node"
Type,,The input fields to supply an app revenue attribution record.,Type: 
Type,,The set of valid sort keys for the AppRevenueAttributionRecord query.,Type: 
Enum Value,CREATED_AT,Sort by the `created_at` value.,"Type: , Enum Value: CREATED_AT"
Enum Value,ID,Sort by the `id` value.,"Type: , Enum Value: ID"
Enum Value,RELEVANCE,"Sort by relevance to the search terms when the `query` parameter is specified on the connection.
Don't use this sort key when no search query is specified.
","Type: , Enum Value: RELEVANCE"
Type,,Represents the billing types of revenue attribution.,Type: 
Enum Value,APPLICATION_PURCHASE,App purchase related revenue collection.,"Type: , Enum Value: APPLICATION_PURCHASE"
Enum Value,APPLICATION_SUBSCRIPTION,App subscription revenue collection.,"Type: , Enum Value: APPLICATION_SUBSCRIPTION"
Enum Value,APPLICATION_USAGE,App usage-based revenue collection.,"Type: , Enum Value: APPLICATION_USAGE"
Enum Value,OTHER,Other app revenue collection type.,"Type: , Enum Value: OTHER"
Type,,Provides users access to services and/or features for a duration of time.,Type: 
Field,createdAt,The date and time when the app subscription was created.,"Type: , Field: createdAt"
Field,currentPeriodEnd,The date and time when the current app subscription period ends. Returns `null` if the subscription isn't active.,"Type: , Field: currentPeriodEnd"
Field,id,A globally-unique ID.,"Type: , Field: id"
Field,lineItems,The plans attached to the app subscription.,"Type: , Field: lineItems"
Field,name,The name of the app subscription.,"Type: , Field: name"
Field,returnUrl,The URL that the merchant is redirected to after approving the app subscription.,"Type: , Field: returnUrl"
Field,status,The status of the app subscription.,"Type: , Field: status"
Field,test,Specifies whether the app subscription is a test transaction.,"Type: , Field: test"
Field,trialDays,"The number of free trial days, starting at the subscription's creation date, by which billing is delayed.","Type: , Field: trialDays"
Type,,Return type for `appSubscriptionCancel` mutation.,Type: 
Field,appSubscription,The cancelled app subscription.,"Type: , Field: appSubscription"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,"An auto-generated type for paginating through multiple AppSubscriptions.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in AppSubscriptionEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,Return type for `appSubscriptionCreate` mutation.,Type: 
Field,appSubscription,The newly-created app subscription.,"Type: , Field: appSubscription"
Field,confirmationUrl,The URL pointing to the page where the merchant approves or declines the charges for an app subscription.,"Type: , Field: confirmationUrl"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,Discount applied to the recurring pricing portion of a subscription.,Type: 
Field,durationLimitInIntervals,"The total number of billing intervals to which the discount will be applied.
The discount will be applied to an indefinite number of billing intervals if this value is blank.
","Type: , Field: durationLimitInIntervals"
Field,priceAfterDiscount,The price of the subscription after the discount is applied.,"Type: , Field: priceAfterDiscount"
Field,remainingDurationInIntervals,The remaining number of billing intervals to which the discount will be applied.,"Type: , Field: remainingDurationInIntervals"
Field,value,The value of the discount applied every billing interval.,"Type: , Field: value"
Type,,The fixed amount value of a discount.,Type: 
Field,amount,The fixed amount value of a discount.,"Type: , Field: amount"
Type,,"The input fields to specify a discount to the recurring pricing portion of a subscription over a number of billing intervals.
",Type: 
Type,,The percentage value of a discount.,Type: 
Field,percentage,The percentage value of a discount.,"Type: , Field: percentage"
Type,,The value of the discount.,Type: 
Type,,The input fields to specify the value discounted every billing interval.,Type: 
Type,,"An auto-generated type which holds one AppSubscription and a cursor during pagination.
",Type: 
Field,cursor,A cursor for use in pagination.,"Type: , Field: cursor"
Field,node,The item at the end of AppSubscriptionEdge.,"Type: , Field: node"
Type,,The plan attached to an app subscription.,Type: 
Field,id,A globally-unique ID.,"Type: , Field: id"
Field,plan,The pricing model for the app subscription.,"Type: , Field: plan"
Field,usageRecords,A list of the store's usage records for a usage pricing plan.,"Type: , Field: usageRecords"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: usageRecords, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: usageRecords, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: usageRecords, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: usageRecords, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: usageRecords, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: usageRecords, Argument: sortKey"
Type,,The input fields to add more than one pricing plan to an app subscription.,Type: 
Type,,Return type for `appSubscriptionLineItemUpdate` mutation.,Type: 
Field,appSubscription,The updated app subscription.,"Type: , Field: appSubscription"
Field,confirmationUrl,The URL where the merchant approves or declines the updated app subscription line item.,"Type: , Field: confirmationUrl"
Field,userErrors,The list of errors that occurred from executing the mutation.,"Type: , Field: userErrors"
Type,,The replacement behavior when creating an app subscription for a merchant with an already existing app subscription.,Type: 
Enum Value,APPLY_IMMEDIATELY,Cancels the merchant's current app subscription immediately and replaces it with the newly created app subscription.,"Type: , Enum Value: APPLY_IMMEDIATELY"
Enum Value,APPLY_ON_NEXT_BILLING_CYCLE,"Defers canceling the merchant's current app subscription and applying the newly created app subscription until the start of the next billing cycle. This value is ignored if the new app subscription is using a different currency than the current app subscription, in which case the new app subscription is applied immediately.","Type: , Enum Value: APPLY_ON_NEXT_BILLING_CYCLE"
Enum Value,STANDARD,"Cancels the merchant's current app subscription immediately and replaces it with the newly created app subscription, with the exception of
the following scenarios where replacing the current app subscription will be deferred until the start of the next billing cycle.
1) The current app subscription is annual and the newly created app subscription is annual, using the same currency, but is of a lesser value.
2) The current app subscription is annual and the newly created app subscription is monthly and using the same currency.
3) The current app subscription and the newly created app subscription are identical except for the `discount` value.
","Type: , Enum Value: STANDARD"
